booking_id,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
6333,41678,28,,2,393,61,15,,11/5/2013 4:48,11/5/2013 4:51,1,0,11/5/2013 0:04,13.19956,77.70688,12.96298,77.71229,0
6334,47262,28,,2,1242,393,15,,11/20/2013 2:38,11/20/2013 3:40,1,0,11/5/2013 0:08,12.98275,77.61582,13.19956,77.70688,0
6335,47263,65,2,3,1312,,,,11/6/2013 13:55,11/6/2013 23:00,0,1,11/5/2013 0:26,12.839879,77.658145,,,0
6336,47265,12,,2,572,1186,15,,11/5/2013 6:28,11/5/2013 7:14,1,0,11/5/2013 0:55,12.91873,77.61494,13.00983,77.62967,1
6337,46817,12,,2,393,1103,15,,11/5/2013 11:45,11/5/2013 12:51,0,1,11/5/2013 8:00,13.19956,77.70688,13.01766,77.64503,0
6338,38798,24,,2,393,977,,,11/6/2013 21:21,11/6/2013 22:31,0,0,11/5/2013 8:42,13.19956,77.70688,12.969933,77.533286,0
6339,41357,12,,2,393,1056,15,,11/5/2013 11:31,11/5/2013 13:28,1,0,11/5/2013 9:51,13.19956,77.70688,12.919199,77.60931,0
6340,34445,12,,2,1160,1371,15,,11/6/2013 6:57,11/6/2013 7:43,1,0,11/5/2013 11:02,12.93884,77.69755,13.000418,77.674835,1
6341,47278,12,,2,293,1384,15,,11/5/2013 17:02,11/5/2013 16:56,0,0,11/5/2013 11:17,12.849482,77.663187,13.02853,77.54625,0
6342,47279,23,,2,540,393,15,,11/5/2013 17:02,11/5/2013 18:46,0,0,11/5/2013 11:25,12.92768,77.62664,13.19956,77.70688,0
6343,27701,12,,2,168,1183,15,,11/5/2013 19:26,11/5/2013 20:44,0,1,11/5/2013 11:51,12.99313,77.59828,12.965563,77.668576,1
6344,46977,28,,2,1096,393,15,,11/5/2013 16:04,11/5/2013 17:48,0,0,11/5/2013 12:41,12.96519,77.71932,13.19956,77.70688,0
6345,47290,12,,2,1096,393,,,12/15/2013 4:33,12/15/2013 5:47,0,0,11/5/2013 14:51,12.96519,77.71932,13.19956,77.70688,0
6346,47309,65,,2,269,393,15,,11/6/2013 4:04,11/6/2013 5:04,1,0,11/5/2013 17:20,12.9744,77.69183,13.19956,77.70688,0
6347,3134,91,,2,1097,393,,,11/6/2013 0:57,11/6/2013 2:05,0,0,11/5/2013 17:33,12.97943,77.66125,13.19956,77.70688,0
6348,38804,12,,1,580,,15,41,11/6/2013 7:26,11/6/2013 0:00,0,0,11/5/2013 17:41,12.97038,77.61045,,,0
6349,25503,28,,2,393,83,15,,11/5/2013 22:04,11/5/2013 23:38,0,1,11/5/2013 18:56,13.19956,77.70688,12.92415,77.67229,0
6350,47326,12,4,3,1257,,,,11/5/2013 21:07,11/6/2013 7:00,0,0,11/5/2013 18:58,12.934477,77.611284,,,0
6351,47329,12,,2,484,393,,,11/6/2013 0:57,11/6/2013 2:17,0,0,11/5/2013 19:25,12.90013,77.48279,13.19956,77.70688,0
6352,47341,24,,2,353,585,,,11/6/2013 4:48,11/6/2013 5:22,0,0,11/5/2013 21:17,13.03241,77.59914,12.97677,77.5727,0
6353,31200,24,4,3,1017,,,,11/6/2013 9:36,11/6/2013 19:11,1,0,11/5/2013 22:46,13.11084,77.60074,,,0
6354,47354,12,,2,625,1384,15,,11/6/2013 9:21,11/6/2013 10:49,1,0,11/6/2013 1:15,12.95431,77.6553,13.02853,77.54625,1
6355,47356,12,,2,1056,849,15,,11/6/2013 6:57,11/6/2013 7:37,1,0,11/6/2013 4:13,12.919199,77.60931,12.95434,77.60072,1
6356,46573,85,,2,1189,1096,,,11/6/2013 6:43,11/6/2013 8:19,0,0,11/6/2013 5:41,12.91873,77.61494,12.96519,77.71932,0
6357,43146,12,,2,393,192,15,,11/6/2013 23:31,11/7/2013 0:32,1,0,11/6/2013 7:01,13.19956,77.70688,13.07799,77.50576,1
6358,47314,12,,1,1017,,15,68,11/6/2013 10:19,11/6/2013 23:59,0,0,11/6/2013 10:07,13.11084,77.60074,,,0
6359,47370,12,,1,393,,15,161,11/8/2013 3:07,11/10/2013 0:00,0,0,11/6/2013 11:10,13.19956,77.70688,,,0
6360,31595,90,,2,1165,393,15,,11/7/2013 10:04,11/7/2013 11:07,0,0,11/6/2013 12:31,12.990947,77.687112,13.19956,77.70688,0
6361,25035,23,,2,1393,1056,,,11/6/2013 19:12,11/6/2013 22:05,0,0,11/6/2013 14:05,13.19966,77.70688,12.919199,77.60931,0
6362,36720,12,1,3,1165,,,,11/6/2013 17:02,11/6/2013 17:12,0,0,11/6/2013 14:10,12.990947,77.687112,,,0
6363,41535,89,,2,393,119,15,,11/6/2013 18:43,11/6/2013 19:44,1,0,11/6/2013 14:45,13.19956,77.70688,13.04758,77.59184,0
6364,47390,12,,2,1373,585,15,,11/9/2013 4:48,11/9/2013 5:19,1,0,11/6/2013 15:32,13.037255,77.58166,12.97677,77.5727,0
6365,32023,12,,2,376,1053,,,11/7/2013 9:21,11/7/2013 9:28,0,0,11/6/2013 15:56,12.90245,77.66081,12.912799,77.589784,0
6366,47399,12,2,3,393,,,,11/7/2013 9:36,11/7/2013 9:30,0,0,11/6/2013 16:53,13.19956,77.70688,,,0
6367,36990,12,,2,393,1191,15,,11/7/2013 15:50,11/7/2013 16:55,1,0,11/6/2013 17:01,13.19956,77.70688,13.03017,77.56684,0
6368,47400,12,,2,393,220,15,,11/7/2013 9:07,11/7/2013 10:42,1,0,11/6/2013 17:24,13.19956,77.70688,12.99722,77.62003,0
6369,47409,12,,2,393,571,15,,11/6/2013 22:04,11/6/2013 23:42,1,0,11/6/2013 17:51,13.19956,77.70688,12.95185,77.69642,1
6370,5723,12,,2,105,994,,,11/7/2013 9:07,11/7/2013 10:24,0,0,11/6/2013 17:54,13.01766,77.64503,12.93965,77.74657,0
6371,30871,89,,2,393,571,15,,11/8/2013 3:07,11/8/2013 4:13,0,0,11/6/2013 18:12,13.19956,77.70688,12.95185,77.69642,0
6372,20725,12,,2,293,393,,,11/7/2013 4:04,11/7/2013 5:29,0,0,11/6/2013 19:21,12.849482,77.663187,13.19956,77.70688,0
6373,92,85,,2,693,585,15,,11/7/2013 13:40,11/7/2013 14:37,1,0,11/6/2013 20:04,12.90868,77.60398,12.97677,77.5727,0
6374,39744,85,,2,977,585,15,,11/7/2013 4:48,11/7/2013 5:27,1,0,11/6/2013 20:04,12.969933,77.533286,12.97677,77.5727,0
6375,47421,12,,2,142,585,15,,11/7/2013 12:28,11/7/2013 13:27,0,0,11/6/2013 20:20,12.91281,77.60923,12.97677,77.5727,0
6376,13613,12,,2,1274,1333,,,11/7/2013 6:57,11/7/2013 8:16,0,0,11/6/2013 20:54,12.943041,77.696158,12.895675,77.602293,1
6377,33242,12,,2,112,293,,,11/7/2013 6:57,11/7/2013 8:09,0,0,11/6/2013 21:15,12.93331,77.56666,12.849482,77.663187,0
6378,47425,12,,2,585,1270,15,,11/10/2013 6:43,11/10/2013 7:27,1,0,11/6/2013 22:07,12.97677,77.5727,12.921772,77.620358,0
6379,47426,12,,2,393,1353,15,,11/7/2013 10:33,11/7/2013 12:37,1,0,11/6/2013 22:17,13.19956,77.70688,12.966545,77.711639,1
6380,29648,24,6,3,448,,,,11/7/2013 8:09,11/7/2013 9:25,0,0,11/6/2013 23:02,12.92732,77.63575,,,0
6381,33614,12,,2,1289,571,15,,11/7/2013 10:48,11/7/2013 12:20,0,0,11/6/2013 23:23,12.977795,77.544204,12.95185,77.69642,0
6382,40597,85,,2,450,393,15,,11/7/2013 16:33,11/7/2013 18:47,1,0,11/7/2013 4:25,12.9334,77.62652,13.19956,77.70688,0
6383,47436,89,,2,1280,571,15,,11/7/2013 7:40,11/7/2013 8:26,1,0,11/7/2013 6:10,12.966054,77.717837,12.95185,77.69642,1
6384,47437,12,,2,768,393,15,,11/7/2013 9:36,11/7/2013 10:40,0,0,11/7/2013 7:41,12.98999,77.55332,13.19956,77.70688,0
6385,47444,12,4,3,466,,,,11/7/2013 12:00,11/7/2013 22:00,1,0,11/7/2013 10:01,13.017436,77.64458,,,0
6386,36859,24,,2,393,849,15,,11/7/2013 17:02,11/7/2013 18:31,1,0,11/7/2013 11:06,13.19956,77.70688,12.95434,77.60072,0
6387,47456,12,,2,1069,393,15,,11/7/2013 13:55,11/7/2013 15:37,1,0,11/7/2013 11:54,12.949764,77.643524,13.19956,77.70688,0
6388,46804,23,,2,1096,585,15,,11/8/2013 13:55,11/8/2013 15:01,1,0,11/7/2013 11:56,12.96519,77.71932,12.97677,77.5727,0
6389,15889,12,,2,396,330,15,,11/7/2013 19:40,11/7/2013 21:19,1,0,11/7/2013 12:03,12.92073,77.66482,12.858833,77.589127,1
6390,47339,12,,2,393,846,15,,11/7/2013 12:43,11/7/2013 13:50,0,0,11/7/2013 12:40,13.19956,77.70688,12.98635,77.58203,0
6391,47463,12,,2,1257,393,15,,11/9/2013 7:55,11/9/2013 10:01,1,0,11/7/2013 13:26,12.934477,77.611284,13.19956,77.70688,0
6392,47264,12,,2,515,572,15,,11/7/2013 19:12,11/7/2013 20:43,1,0,11/7/2013 13:28,12.97896,77.67345,12.91873,77.61494,0
6393,37747,12,,2,1037,393,,,11/8/2013 0:14,11/8/2013 1:26,0,0,11/7/2013 14:11,12.934048,77.580568,13.19956,77.70688,0
6394,46775,12,,2,1095,393,15,,11/8/2013 3:21,11/8/2013 4:53,1,0,11/7/2013 15:32,12.92415,77.67229,13.19956,77.70688,0
6395,47473,65,,2,58,393,15,,11/9/2013 3:21,11/9/2013 4:40,1,0,11/7/2013 16:09,12.88963,77.60119,13.19956,77.70688,0
6396,27664,12,,2,393,352,,,11/7/2013 23:02,11/7/2013 23:28,0,0,11/7/2013 17:54,13.19956,77.70688,13.03369,77.62821,0
6397,47489,90,,2,149,393,15,,11/8/2013 11:02,11/8/2013 11:17,0,0,11/7/2013 18:32,12.93022,77.56039,13.19956,77.70688,0
6398,47494,12,,2,1333,212,15,,11/7/2013 20:38,11/7/2013 22:32,1,0,11/7/2013 19:16,12.895675,77.602293,12.99474,77.60797,1
6399,39883,12,,2,1181,1010,15,,11/8/2013 7:12,11/8/2013 8:20,1,0,11/7/2013 19:19,12.97896,77.67345,12.96691,77.74935,0
6400,39883,28,,2,1010,1181,15,,11/8/2013 18:00,11/8/2013 18:04,1,0,11/7/2013 19:32,12.96691,77.74935,12.97896,77.67345,0
6401,46798,12,,2,571,393,15,,11/9/2013 6:57,11/9/2013 9:11,0,0,11/7/2013 19:42,12.95185,77.69642,13.19956,77.70688,0
6402,47498,12,,2,1191,585,,,11/8/2013 5:02,11/8/2013 5:33,0,0,11/7/2013 19:42,13.03017,77.56684,12.97677,77.5727,0
6403,33718,12,,2,1353,393,15,,11/8/2013 4:19,11/8/2013 4:32,1,0,11/7/2013 19:46,12.966545,77.711639,13.19956,77.70688,0
6404,45912,12,,2,763,393,15,,11/9/2013 7:55,11/9/2013 10:01,1,0,11/7/2013 21:20,12.96155,77.61572,13.19956,77.70688,0
6405,26879,90,,2,393,61,15,,11/8/2013 12:43,11/8/2013 13:33,1,0,11/7/2013 21:35,13.19956,77.70688,12.96298,77.71229,0
6406,47507,12,,2,393,1341,15,,11/8/2013 12:43,11/8/2013 14:15,0,1,11/7/2013 21:55,13.19956,77.70688,12.979703,77.69382,1
6407,42,89,,2,393,667,15,,11/8/2013 12:14,11/8/2013 13:47,0,1,11/7/2013 21:57,13.19956,77.70688,12.97165,77.51316,0
6408,47517,12,,2,393,1113,15,,11/8/2013 12:00,11/8/2013 13:40,0,0,11/8/2013 7:13,13.19956,77.70688,12.91281,77.60923,1
6409,47520,12,,2,1189,25,15,,11/8/2013 11:16,11/8/2013 12:27,1,0,11/8/2013 7:59,12.91873,77.61494,12.98059,77.57475,1
6410,47523,90,,2,571,393,15,,11/8/2013 15:36,11/8/2013 16:08,0,0,11/8/2013 9:23,12.95185,77.69642,13.19956,77.70688,0
6411,20019,12,,2,1097,393,15,,11/9/2013 4:19,11/9/2013 5:20,1,0,11/8/2013 9:51,12.97943,77.66125,13.19956,77.70688,0
6412,37144,90,,2,585,142,15,,11/8/2013 22:48,11/8/2013 23:03,1,0,11/8/2013 9:58,12.97677,77.5727,12.91281,77.60923,0
6413,47526,12,,2,572,1032,15,,11/8/2013 22:33,11/8/2013 23:10,0,0,11/8/2013 10:09,12.91873,77.61494,12.913301,77.685592,0
6414,46673,28,,2,1303,393,15,,11/8/2013 12:28,11/8/2013 12:48,0,0,11/8/2013 10:19,12.971195,77.607078,13.19956,77.70688,0
6415,47530,12,,2,789,393,15,,11/8/2013 23:31,11/9/2013 0:38,0,1,11/8/2013 10:34,12.9634,77.60343,13.19956,77.70688,0
6416,47532,12,,2,1391,151,15,,11/10/2013 6:57,11/10/2013 8:34,0,0,11/8/2013 10:35,12.970926,77.647321,12.89406,77.56452,0
6417,46282,12,,2,488,393,15,,11/9/2013 8:24,11/9/2013 10:34,1,0,11/8/2013 11:32,12.959979,77.647998,13.19956,77.70688,0
6418,45636,24,,2,393,1038,15,,11/8/2013 22:33,11/8/2013 23:34,1,0,11/8/2013 11:40,13.19956,77.70688,12.981266,77.637162,0
6419,46282,12,,2,393,488,15,,11/9/2013 10:33,11/9/2013 13:06,0,0,11/8/2013 11:41,13.19956,77.70688,12.959979,77.647998,0
6420,14994,12,,2,571,1068,,,11/8/2013 17:31,11/8/2013 19:08,0,0,11/8/2013 12:44,12.95185,77.69642,13.044009,77.606805,0
6421,47550,12,,1,603,,15,32,11/21/2013 9:36,11/21/2013 0:00,0,0,11/8/2013 14:33,12.97357,77.61043,,,0
6422,41064,12,,2,92,1192,15,,11/10/2013 6:43,11/10/2013 7:36,1,0,11/8/2013 14:45,12.99569,77.6835,12.97677,77.5727,0
6423,47555,24,,2,393,580,15,,11/11/2013 11:02,11/11/2013 12:12,1,0,11/8/2013 15:29,13.19956,77.70688,12.97038,77.61045,0
6424,47570,65,3,3,974,,15,,11/9/2013 0:28,11/9/2013 7:30,1,0,11/8/2013 18:45,13.07557,77.55904,,,0
6425,47575,12,,2,393,667,15,,11/9/2013 10:04,11/9/2013 10:30,0,0,11/8/2013 19:05,13.19956,77.70688,12.97165,77.51316,0
6426,47583,12,7,3,197,,15,,11/9/2013 10:19,11/9/2013 20:15,0,0,11/8/2013 20:07,12.9119,77.54682,,,0
6427,47500,65,,1,1085,,15,32,11/9/2013 6:57,11/9/2013 23:59,0,0,11/8/2013 20:07,12.911942,77.651582,,,0
6428,47589,12,,2,269,1153,15,,11/9/2013 14:24,11/9/2013 15:34,1,0,11/8/2013 20:51,12.9744,77.69183,12.87153,77.60206,0
6429,2206,12,,2,585,1013,15,,11/9/2013 10:48,11/9/2013 11:30,1,0,11/8/2013 23:37,12.97677,77.5727,12.9475,77.65878,0
6430,45131,12,2,3,1373,,15,,11/9/2013 6:28,11/9/2013 10:22,1,0,11/8/2013 23:54,13.037255,77.58166,,,0
6431,47602,65,,2,585,603,15,,11/9/2013 4:19,11/9/2013 4:47,1,0,11/9/2013 3:04,12.97677,77.5727,12.97357,77.61043,0
6432,47606,12,,2,601,393,15,,11/9/2013 15:07,11/9/2013 15:42,1,0,11/9/2013 9:02,13.02434,77.56593,13.19956,77.70688,0
6433,44087,12,,2,1354,585,15,,11/9/2013 17:45,11/9/2013 18:54,1,0,11/9/2013 10:22,12.900166,77.630421,12.97677,77.5727,1
6434,47617,12,,2,61,1399,15,,11/9/2013 12:14,11/9/2013 13:20,0,0,11/9/2013 11:17,12.96298,77.71229,12.944965,77.683676,0
6435,47620,12,,2,92,393,15,,11/9/2013 14:24,11/9/2013 15:45,0,0,11/9/2013 12:25,12.99569,77.6835,13.19956,77.70688,0
6436,35775,12,,2,1384,571,15,,11/10/2013 17:02,11/10/2013 18:19,0,0,11/9/2013 12:32,13.02853,77.54625,12.95185,77.69642,1
6437,47623,23,,2,136,1167,15,,11/9/2013 15:07,11/9/2013 16:56,0,0,11/9/2013 13:22,12.90796,77.62418,13.00037,77.72746,0
6438,47625,12,,2,768,776,15,,11/9/2013 14:09,11/9/2013 15:56,0,0,11/9/2013 13:27,12.98999,77.55332,13.01508,77.67796,0
6439,3128,24,,2,1142,393,15,,11/10/2013 6:28,11/10/2013 7:38,1,0,11/9/2013 14:15,13.03369,77.62821,13.19956,77.70688,0
6440,47627,65,,2,410,822,15,,11/9/2013 16:04,11/9/2013 16:34,0,0,11/9/2013 14:18,13.05121,77.54113,13.01024,77.58056,0
6441,47631,12,,2,1382,352,15,,11/10/2013 12:28,11/10/2013 13:19,0,0,11/9/2013 15:10,13.036251,77.734782,13.03369,77.62821,0
6442,47557,12,2,3,156,,15,,11/10/2013 9:36,11/10/2013 18:30,0,0,11/9/2013 15:46,13.02622,77.70143,,,0
6443,47633,12,,2,1371,269,15,,11/10/2013 12:43,11/10/2013 13:20,1,0,11/9/2013 15:51,13.000418,77.674835,12.9744,77.69183,0
6444,46739,12,,2,832,585,15,,11/9/2013 18:28,11/9/2013 18:39,0,0,11/9/2013 16:35,12.88019,77.64558,12.97677,77.5727,0
6445,47639,12,,2,393,1323,15,,11/9/2013 21:21,11/10/2013 0:17,0,1,11/9/2013 17:19,13.19956,77.70688,12.869805,77.653211,0
6446,47640,12,,1,1390,,15,178,11/10/2013 6:28,11/10/2013 23:59,0,0,11/9/2013 17:30,12.969368,77.641302,,,0
6447,47645,12,,2,292,1026,15,,11/10/2013 9:21,11/10/2013 11:06,1,0,11/9/2013 18:27,12.93944,77.62923,13.10482,77.57631,1
6448,21479,85,,2,393,1136,15,,11/11/2013 23:02,11/12/2013 0:00,1,0,11/9/2013 18:32,13.19956,77.70688,12.99049,77.69798,0
6449,23323,90,,2,458,393,15,,11/10/2013 5:31,11/10/2013 6:48,0,0,11/9/2013 18:42,13.00037,77.72746,13.19956,77.70688,0
6450,47646,12,,2,393,171,15,,11/9/2013 23:31,11/10/2013 0:36,0,1,11/9/2013 18:50,13.19956,77.70688,12.98479,77.66128,0
6451,47263,12,4,3,1312,,15,,11/10/2013 3:07,11/10/2013 13:00,0,1,11/9/2013 19:13,12.839879,77.658145,,,0
6452,29134,85,,2,1038,393,15,,11/11/2013 20:24,11/11/2013 22:50,0,0,11/9/2013 19:32,12.981266,77.637162,13.19956,77.70688,0
6453,1783,65,,1,197,,15,32,11/10/2013 6:57,11/11/2013 23:59,0,0,11/9/2013 19:45,12.9119,77.54682,,,0
6454,47652,12,,2,585,85,15,,11/10/2013 6:57,11/10/2013 8:39,1,0,11/9/2013 20:33,12.97677,77.5727,12.95755,77.71803,0
6455,47655,12,,2,1089,393,15,,11/11/2013 12:28,11/11/2013 14:12,1,0,11/9/2013 20:45,12.99517,77.731147,13.19956,77.70688,0
6456,47661,12,,2,393,450,15,,11/10/2013 18:57,11/10/2013 20:27,0,0,11/9/2013 22:24,13.19956,77.70688,12.9334,77.62652,0
6457,47665,12,2,3,479,,15,,11/10/2013 6:57,11/10/2013 7:21,0,0,11/9/2013 22:35,13.02298,77.60922,,,0
6458,47673,12,,2,478,393,15,,11/10/2013 3:21,11/10/2013 4:32,1,0,11/10/2013 0:12,12.9221,77.55263,13.19956,77.70688,0
6459,47676,12,,2,393,601,15,,11/11/2013 6:57,11/11/2013 8:29,1,0,11/10/2013 6:00,13.19956,77.70688,13.02434,77.56593,1
6460,47678,12,,2,393,833,15,,11/10/2013 23:02,11/11/2013 0:08,0,1,11/10/2013 8:12,13.19956,77.70688,12.95862,77.69602,0
6461,44336,24,,2,269,1384,15,,11/10/2013 11:31,11/10/2013 12:55,1,0,11/10/2013 9:47,12.9744,77.69183,13.02853,77.54625,0
6462,47613,65,2,3,1304,,15,,11/10/2013 13:26,11/10/2013 22:30,0,0,11/10/2013 11:08,12.97262,77.608832,,,0
6463,14994,12,,2,1166,1393,15,,11/11/2013 3:36,11/11/2013 5:08,0,0,11/10/2013 11:58,12.997198,77.669514,13.19966,77.70688,0
6464,22921,12,,2,393,1086,15,,11/10/2013 16:33,11/10/2013 18:26,1,0,11/10/2013 12:03,13.19956,77.70688,12.907487,77.64729,0
6465,47697,12,,2,822,393,15,,11/10/2013 13:55,11/10/2013 15:12,0,0,11/10/2013 12:48,13.01024,77.58056,13.19956,77.70688,0
6466,43573,24,,2,393,1068,15,,11/11/2013 9:07,11/11/2013 10:23,0,1,11/10/2013 12:59,13.19956,77.70688,13.044009,77.606805,0
6467,18993,12,,2,572,516,15,,11/12/2013 5:45,11/12/2013 6:24,0,0,11/10/2013 13:26,12.91873,77.61494,13.0056,77.65799,0
6468,24614,12,3,3,1248,,15,,11/10/2013 16:04,11/10/2013 16:28,0,0,11/10/2013 13:44,12.978945,77.574849,,,0
6469,46481,65,,2,410,452,15,,11/10/2013 18:00,11/10/2013 19:26,1,0,11/10/2013 14:26,13.05121,77.54113,12.95278,77.59088,1
6470,47682,12,,2,1084,83,15,,11/10/2013 16:48,11/10/2013 17:40,0,1,11/10/2013 15:06,12.892657,77.581866,12.92415,77.67229,1
6471,47701,12,,2,1147,393,15,,11/10/2013 18:28,11/10/2013 20:26,0,0,11/10/2013 15:20,13.03064,77.6491,13.19956,77.70688,0
6472,40509,12,,2,176,142,15,,11/11/2013 7:12,11/11/2013 8:19,1,0,11/10/2013 16:31,12.9073,77.69512,12.91281,77.60923,1
6473,47706,12,,2,789,393,,,11/11/2013 4:19,11/11/2013 5:15,0,0,11/10/2013 16:40,12.9634,77.60343,13.19956,77.70688,0
6474,34125,12,,2,1034,626,15,,11/10/2013 19:55,11/10/2013 21:03,1,0,11/10/2013 17:13,13.047926,77.597766,12.975066,77.6027,1
6475,47712,12,,2,137,974,15,,11/11/2013 6:57,11/11/2013 9:19,0,1,11/10/2013 17:36,12.81575,77.68465,13.07557,77.55904,0
6476,47713,12,,2,1041,393,15,,11/11/2013 2:38,11/11/2013 3:54,0,0,11/10/2013 17:47,12.974408,77.6648,13.19956,77.70688,0
6477,47715,90,,2,571,393,15,,11/11/2013 7:26,11/11/2013 9:41,0,0,11/10/2013 18:14,12.95185,77.69642,13.19956,77.70688,0
6478,44506,12,,2,330,585,15,,11/11/2013 6:57,11/11/2013 8:40,0,0,11/10/2013 19:11,12.858833,77.589127,12.97677,77.5727,1
6479,47725,12,,2,1038,1069,15,,11/11/2013 7:26,11/11/2013 8:10,0,1,11/10/2013 20:12,12.981266,77.637162,12.949764,77.643524,1
6480,47727,12,,2,1039,393,15,,11/10/2013 21:50,11/11/2013 0:05,1,0,11/10/2013 20:43,12.979949,77.642913,13.19956,77.70688,0
6481,13669,89,3,3,1165,,15,,11/11/2013 10:04,11/11/2013 17:00,1,0,11/10/2013 21:10,12.990947,77.687112,,,0
6482,47731,12,,2,142,393,15,,11/11/2013 5:02,11/11/2013 6:18,1,0,11/10/2013 21:50,12.91281,77.60923,13.19956,77.70688,1
6483,47076,12,7,3,789,,15,,11/11/2013 11:02,11/11/2013 11:14,1,0,11/10/2013 23:26,12.9634,77.60343,,,0
6484,34613,12,,2,393,1054,15,,11/11/2013 20:24,11/11/2013 23:21,1,0,11/10/2013 23:29,13.19956,77.70688,12.90184,77.581587,0
6485,20570,12,,2,689,1068,15,,11/11/2013 9:36,11/11/2013 10:37,0,0,11/10/2013 23:30,12.97672,77.64927,13.044009,77.606805,1
6486,47748,28,,2,1010,393,15,,11/11/2013 9:36,11/11/2013 10:56,0,0,11/11/2013 8:47,12.96691,77.74935,13.19956,77.70688,0
6487,47750,12,,2,25,1010,15,,11/12/2013 7:40,11/12/2013 9:07,0,0,11/11/2013 9:07,12.98059,77.57475,12.96691,77.74935,0
6488,47138,12,,2,83,1166,,,11/12/2013 19:55,11/12/2013 20:57,0,0,11/11/2013 10:19,12.92415,77.67229,12.997198,77.669514,0
6489,47138,90,,2,83,1166,,,11/13/2013 19:55,11/13/2013 21:00,0,0,11/11/2013 10:19,12.92415,77.67229,12.997198,77.669514,0
6490,47138,23,,2,1166,83,,,11/13/2013 12:00,11/13/2013 12:45,0,0,11/11/2013 10:21,12.997198,77.669514,12.92415,77.67229,0
6491,22661,12,,2,393,206,15,,11/11/2013 20:24,11/11/2013 22:30,1,0,11/11/2013 10:55,13.19956,77.70688,12.97561,77.60233,1
6492,47481,12,,2,846,776,15,,11/12/2013 21:07,11/12/2013 21:39,0,0,11/11/2013 11:06,12.98635,77.58203,13.01508,77.67796,0
6493,47481,12,,2,846,776,15,,11/15/2013 21:07,11/15/2013 21:11,0,0,11/11/2013 11:06,12.98635,77.58203,13.01508,77.67796,0
6494,47481,12,,2,846,776,15,,11/16/2013 21:07,11/16/2013 22:25,0,0,11/11/2013 11:06,12.98635,77.58203,13.01508,77.67796,0
6495,268,90,,2,1230,393,15,,11/11/2013 19:55,11/11/2013 21:54,1,0,11/11/2013 11:12,13.02239,77.59492,13.19956,77.70688,0
6496,29892,12,,2,1204,393,15,,11/12/2013 3:36,11/12/2013 4:28,0,0,11/11/2013 12:31,13.01899,77.54744,13.19956,77.70688,0
6497,47771,90,2,3,393,,15,,11/12/2013 7:26,11/12/2013 15:10,1,0,11/11/2013 16:28,13.19956,77.70688,,,0
6498,47773,85,,2,1371,117,15,,11/11/2013 22:04,11/11/2013 22:47,0,0,11/11/2013 16:42,13.000418,77.674835,12.86966,77.62737,0
6499,47613,65,,2,97,1304,15,,11/11/2013 18:43,11/11/2013 19:56,0,0,11/11/2013 17:56,12.97943,77.66125,12.97262,77.608832,0
6500,47781,12,,2,1384,1082,15,,11/12/2013 6:28,11/12/2013 7:45,0,0,11/11/2013 19:10,13.02853,77.54625,12.870924,77.575879,0
6501,47785,12,,2,1388,393,15,,11/12/2013 4:04,11/12/2013 5:15,0,0,11/11/2013 19:53,12.919722,77.592806,13.19956,77.70688,0
6502,47613,65,,2,1304,97,15,,11/12/2013 8:24,11/12/2013 9:27,0,0,11/11/2013 20:17,12.97262,77.608832,12.97943,77.66125,0
6503,28628,12,,2,393,571,15,,11/12/2013 22:48,11/13/2013 0:27,0,0,11/11/2013 20:17,13.19956,77.70688,12.95185,77.69642,0
6504,47613,65,,2,1304,97,15,,11/12/2013 8:24,11/12/2013 9:27,0,0,11/11/2013 20:22,12.97262,77.608832,12.97943,77.66125,0
6505,47792,12,,2,433,824,15,,11/12/2013 16:33,11/12/2013 17:45,0,0,11/11/2013 20:30,12.91226,77.59773,13.06557,77.58646,0
6506,47797,12,7,3,798,,15,,11/12/2013 9:07,11/12/2013 19:00,0,0,11/11/2013 21:15,12.95785,77.64929,,,0
6507,47802,12,,2,1008,393,15,,11/12/2013 4:19,11/12/2013 5:14,0,0,11/11/2013 21:50,12.99176,77.55087,13.19956,77.70688,0
6508,47804,12,,2,1395,689,15,,11/12/2013 8:38,11/12/2013 9:26,1,0,11/11/2013 21:58,13.005603,77.628214,12.97672,77.64927,1
6509,47804,12,,2,1395,689,15,,11/12/2013 8:38,11/12/2013 9:26,1,0,11/11/2013 22:04,13.005603,77.628214,12.97672,77.64927,1
6510,47812,12,,2,156,393,15,,11/12/2013 3:36,11/12/2013 4:38,1,0,11/12/2013 1:41,13.02622,77.70143,13.19956,77.70688,1
6511,26912,90,,2,1021,393,15,,11/12/2013 17:45,11/12/2013 17:36,0,1,11/12/2013 7:49,13.02853,77.54625,13.19956,77.70688,0
6512,43477,24,,2,1192,85,15,,11/12/2013 12:00,11/12/2013 13:18,0,0,11/12/2013 8:05,12.97677,77.5727,12.95755,77.71803,0
6513,26653,12,1,3,585,,15,,11/12/2013 13:26,11/12/2013 18:30,0,0,11/12/2013 9:18,12.97677,77.5727,,,0
6514,41765,85,,2,1085,585,15,,11/12/2013 16:33,11/12/2013 17:39,1,0,11/12/2013 11:23,12.911942,77.651582,12.97677,77.5727,0
